Ride_ID,Platform,Customer_ID,Driver_ID,City,Pickup_Location,Drop_Location,Ride_Date,Ride_Distance_km,Ride_Duration_min,Fare_Amount,Payment_Method,Rating,Surge_Multiplier,Cancelled,Driver_Experience_Years
R2433,Uber,C1173,D676,Delhi,Office,Residential,12-04-2022 08:00,14.98,56,846.28,Cash,3.7,2,No,5
R2434,Ola,C1139,D6,Chennai,Airport,Hotel,12-04-2022 09:00,1.81,6,1837.67,UPI,4,1.5,Yes,1
R2435,Uber,C1474,D500,Pune,Hotel,Mall,12-04-2022 10:00,4.78,108,523.24,UPI,1.3,1.5,No,3
R2436,Uber,C1087,D661,Delhi,Hotel,Mall,12-04-2022 11:00,12.33,65,573.38,UPI,4.4,1,No,1
R2437,Uber,C104,D118,Mumbai,Mall,Airport,12-04-2022 12:00,26.73,8,774.31,Card,4.3,1,No,7
R2438,Ola,C871,D485,Chennai,Office,Hotel,12-04-2022 13:00,4.84,56,1730.17,Wallet,2.9,2.5,No,5
R2439,Ola,C668,D601,Bangalore,Airport,Airport,12-04-2022 14:00,22.87,45,1882.47,Cash,3.2,2.5,No,12
R2440,Ola,C273,D666,Chennai,Office,Office,12-04-2022 15:00,5.68,56,502.53,UPI,3.9,2,No,4
R2441,Ola,C1030,D679,Hyderabad,Railway Station,Mall,12-04-2022 16:00,9.25,35,1738.63,UPI,3.7,2,No,14
R2442,Uber,C1171,D468,Delhi,Mall,Office,12-04-2022 17:00,7.72,30,575.75,Cash,1.1,2.5,No,7
R2443,Uber,C184,D161,Mumbai,Hotel,Hotel,12-04-2022 18:00,3.62,31,1943.63,Card,1.5,2.5,Yes,9
R2444,Uber,C1052,D270,Delhi,Hotel,Hotel,12-04-2022 19:00,27.18,55,1227.02,UPI,1.7,1,No,6
R2445,Uber,C1143,D56,Bangalore,Railway Station,Residential,12-04-2022 20:00,19.07,102,93.61,Card,4,1,No,14
R2446,Ola,C293,D228,Bangalore,Hotel,Railway Station,12-04-2022 21:00,33.41,99,145.53,Card,2.8,1,No,9
R2447,Ola,C1395,D149,Mumbai,Residential,Airport,12-04-2022 22:00,4.86,52,363.17,Card,3.2,2.5,No,6
R2448,Ola,C1268,D46,Hyderabad,Mall,Residential,12-04-2022 23:00,6.64,15,440.14,UPI,4.1,2,No,10
R2449,Uber,C1242,D144,Pune,Railway Station,Residential,13-04-2022 00:00,12.95,12,1553.83,UPI,2.4,1.2,No,9
R2450,Ola,C177,D632,Chennai,Mall,Airport,13-04-2022 01:00,30.87,16,507.71,Cash,4,1.2,No,6
R2451,Ola,C1323,D340,Chennai,Airport,Airport,13-04-2022 02:00,12.92,103,1940.75,Cash,2.8,2,No,14
R2452,Uber,C58,D413,Bangalore,Mall,Hotel,13-04-2022 03:00,16.93,49,1301.34,Card,2.5,2,No,9
R2453,Uber,C1293,D520,Delhi,Mall,Hotel,13-04-2022 04:00,12.76,38,1409.63,UPI,2.3,2,No,13
R2454,Ola,C308,D344,Delhi,Airport,Mall,13-04-2022 05:00,4.13,81,498.21,Card,4.9,1,No,14
R2455,Ola,C1312,D387,Hyderabad,Railway Station,Office,13-04-2022 06:00,37.64,95,1794,Cash,4.1,1.5,Yes,3
R2456,Ola,C977,D473,Pune,Mall,Hotel,13-04-2022 07:00,22.39,76,1362.2,Card,1.1,2.5,No,5
R2457,Ola,C1129,D275,Delhi,Office,Residential,13-04-2022 08:00,31.73,51,1739.66,Wallet,4.8,1,No,11
R2458,Ola,C1252,D353,Chennai,Mall,Mall,13-04-2022 09:00,26.68,25,1916.44,Card,4.1,1.2,No,5
R2459,Ola,C1271,D66,Delhi,Railway Station,Mall,13-04-2022 10:00,21.06,45,321.23,UPI,1.6,2.5,No,13
R2460,Uber,C700,D79,Pune,Hotel,Residential,13-04-2022 11:00,4.5,79,265.45,Card,1.3,2,No,10
R2461,Uber,C83,D598,Chennai,Airport,Hotel,13-04-2022 12:00,26.07,26,1622.54,Card,2.2,1.2,No,14
R2462,Uber,C1210,D636,Delhi,Hotel,Residential,13-04-2022 13:00,7.06,25,1742.96,UPI,3.5,2,Yes,8
R2463,Ola,C252,D202,Chennai,Railway Station,Railway Station,13-04-2022 14:00,17.16,32,1200.82,Wallet,3.5,2,No,11
R2464,Uber,C1379,D662,Bangalore,Residential,Hotel,13-04-2022 15:00,25.54,71,782.72,UPI,2.1,2,No,13
R2465,Ola,C796,D558,Bangalore,Hotel,Office,13-04-2022 16:00,31.51,75,1333.05,Cash,2.8,2.5,No,13
R2466,Ola,C897,D113,Hyderabad,Mall,Residential,13-04-2022 17:00,27.72,18,666.88,Wallet,1.8,1.2,No,11
R2467,Uber,C210,D91,Bangalore,Mall,Hotel,13-04-2022 18:00,27.19,83,537.7,Wallet,1.2,1.2,No,7
R2468,Ola,C816,D141,Delhi,Airport,Airport,13-04-2022 19:00,6.81,77,1017.24,UPI,3.1,2,No,2
R2469,Ola,C609,D289,Pune,Mall,Railway Station,13-04-2022 20:00,14.5,56,495.02,Card,2.4,1,No,11
R2470,Uber,C447,D589,Chennai,Office,Office,13-04-2022 21:00,2.67,47,1008.71,Cash,3.2,1.5,No,2
R2471,Uber,C460,D411,Mumbai,Office,Hotel,13-04-2022 22:00,29.06,75,1916.68,Cash,4.8,1,No,7
R2472,Uber,C968,D377,Bangalore,Hotel,Airport,13-04-2022 23:00,38.15,80,1692.39,Wallet,1.6,2.5,Yes,10
R2473,Ola,C472,D384,Bangalore,Railway Station,Hotel,14-04-2022 00:00,11.3,23,1887.93,Cash,1,1.5,No,12
R2474,Uber,C370,D152,Mumbai,Airport,Airport,14-04-2022 01:00,4.42,31,1628.15,Wallet,1.3,1,Yes,10
R2475,Uber,C900,D627,Mumbai,Residential,Office,14-04-2022 02:00,19.55,22,761.12,Wallet,2.9,1.2,No,4
R2476,Ola,C923,D319,Delhi,Hotel,Railway Station,14-04-2022 03:00,34.41,17,1639.13,Cash,3.8,1,No,6
R2477,Uber,C137,D369,Chennai,Railway Station,Airport,14-04-2022 04:00,22.53,111,1852,Wallet,3.3,2,No,9
R2478,Uber,C367,D606,Bangalore,Airport,Mall,14-04-2022 05:00,2.82,5,1898.31,Card,3,2.5,No,10
R2479,Uber,C912,D560,Pune,Airport,Office,14-04-2022 06:00,39,106,1391.74,Wallet,2.4,1,Yes,11
R2480,Ola,C184,D462,Delhi,Hotel,Office,14-04-2022 07:00,33.32,89,485.82,Card,2.2,1,No,4
R2481,Ola,C1311,D12,Delhi,Railway Station,Residential,14-04-2022 08:00,6.13,38,156.28,Card,2.5,1.5,No,7
R2482,Ola,C472,D156,Pune,Railway Station,Railway Station,14-04-2022 09:00,36.95,17,362.62,Card,3.4,2,No,9
R2483,Ola,C1399,D684,Pune,Mall,Mall,14-04-2022 10:00,18.58,113,1933.85,Cash,1.7,1.5,No,14
R2484,Uber,C654,D477,Hyderabad,Residential,Mall,14-04-2022 11:00,15.5,119,967.23,Card,4.1,2.5,No,1
R2485,Ola,C749,D401,Pune,Office,Residential,14-04-2022 12:00,18.98,109,1721.57,Cash,3.3,2.5,No,10
R2486,Ola,C537,D177,Mumbai,Mall,Airport,14-04-2022 13:00,33.55,55,972.88,UPI,2.1,2,No,11
R2487,Uber,C802,D341,Bangalore,Airport,Airport,14-04-2022 14:00,26.72,91,1348.77,Card,3,1.5,No,2
R2488,Uber,C1274,D57,Hyderabad,Residential,Mall,14-04-2022 15:00,3.31,5,126.35,Wallet,4.9,2,Yes,13
R2489,Uber,C920,D448,Mumbai,Residential,Railway Station,14-04-2022 16:00,38.35,91,559.74,UPI,1.1,1.5,No,9
R2490,Ola,C510,D203,Hyderabad,Railway Station,Airport,14-04-2022 17:00,6.76,32,917.64,UPI,1.8,1.2,No,13
R2491,Ola,C630,D697,Bangalore,Residential,Office,14-04-2022 18:00,30.08,36,1290.81,Card,2.8,2,No,5
R2492,Ola,C1002,D633,Hyderabad,Hotel,Hotel,14-04-2022 19:00,25.81,76,409.32,Cash,3.6,2.5,No,4
R2493,Uber,C1097,D202,Mumbai,Residential,Residential,14-04-2022 20:00,8.31,59,1547.94,UPI,1.8,1.5,No,7
R2494,Uber,C1306,D330,Chennai,Airport,Railway Station,14-04-2022 21:00,7.66,30,779.66,Card,4.7,1.2,No,5
R2495,Ola,C916,D363,Bangalore,Hotel,Airport,14-04-2022 22:00,34.94,18,1649.48,UPI,3.6,2.5,No,1
R2496,Uber,C1384,D454,Delhi,Hotel,Hotel,14-04-2022 23:00,17.37,92,268.1,UPI,4.5,1.5,No,9
R2497,Uber,C1034,D356,Bangalore,Mall,Mall,15-04-2022 00:00,26.53,116,1385.13,Card,2.3,1.2,No,8
R2498,Uber,C1235,D216,Bangalore,Residential,Residential,15-04-2022 01:00,20.66,97,643.19,Wallet,4.3,2.5,No,3
R2499,Ola,C152,D555,Bangalore,Railway Station,Airport,15-04-2022 02:00,29.37,72,1607.14,Wallet,2.5,2.5,No,10
R2500,Uber,C1029,D23,Chennai,Mall,Mall,15-04-2022 03:00,19.69,67,852.17,Wallet,2,1.2,No,3
R2501,Uber,C1219,D155,Mumbai,Railway Station,Airport,15-04-2022 04:00,12.21,86,1357.47,UPI,4.6,2.5,No,3
R2502,Ola,C1307,D186,Delhi,Residential,Residential,15-04-2022 05:00,15.17,18,1873.87,Cash,1.4,1.5,No,7
R2503,Ola,C464,D249,Mumbai,Mall,Office,15-04-2022 06:00,34.5,31,119.6,Cash,4.8,1.5,No,2
R2504,Uber,C1137,D134,Hyderabad,Residential,Office,15-04-2022 07:00,19.25,45,101.34,UPI,2.8,2.5,No,9
R2505,Uber,C271,D321,Hyderabad,Airport,Hotel,15-04-2022 08:00,9.32,115,1558.94,UPI,5,1,No,4
R2506,Ola,C1187,D390,Hyderabad,Mall,Mall,15-04-2022 09:00,37.45,7,1321.07,Card,3.2,1.2,No,7
R2507,Ola,C460,D434,Mumbai,Railway Station,Office,15-04-2022 10:00,32.07,98,642.52,Cash,4,1,No,8
R2508,Uber,C105,D22,Pune,Airport,Residential,15-04-2022 11:00,3.17,63,1029.24,UPI,1,1.5,No,5
R2509,Uber,C1306,D600,Chennai,Office,Mall,15-04-2022 12:00,39.96,104,160.52,Wallet,3,2.5,No,8
R2510,Uber,C162,D665,Pune,Railway Station,Airport,15-04-2022 13:00,28.1,27,449.5,Cash,3.9,2,No,4
R2511,Uber,C351,D125,Hyderabad,Residential,Railway Station,15-04-2022 14:00,7.25,22,895.03,UPI,4.1,2,No,13
R2512,Ola,C434,D79,Chennai,Railway Station,Airport,15-04-2022 15:00,10.25,114,1681.37,Card,1.6,1,No,10
R2513,Uber,C852,D51,Mumbai,Office,Residential,15-04-2022 16:00,28.01,115,1000.96,Card,2.7,1,No,2
R2514,Uber,C140,D176,Hyderabad,Railway Station,Hotel,15-04-2022 17:00,31.41,108,1205.82,Cash,2.7,1,No,3
R2515,Ola,C1495,D253,Mumbai,Airport,Mall,15-04-2022 18:00,10.32,78,1757.61,Wallet,1.4,1.5,No,14
R2516,Uber,C1156,D246,Chennai,Hotel,Airport,15-04-2022 19:00,11.02,80,672.93,Cash,2.8,1.5,No,6
R2517,Ola,C87,D106,Mumbai,Railway Station,Mall,15-04-2022 20:00,12.98,45,1425.34,UPI,4.2,2.5,No,10
R2518,Uber,C183,D193,Mumbai,Mall,Office,15-04-2022 21:00,24.32,12,1734.4,Wallet,2.2,1.5,No,13
R2519,Uber,C368,D316,Delhi,Office,Railway Station,15-04-2022 22:00,7.7,36,469.02,UPI,2.7,2.5,No,6
R2520,Ola,C129,D302,Pune,Railway Station,Residential,15-04-2022 23:00,5.07,85,764.44,Wallet,4.8,2.5,No,12
R2521,Ola,C1270,D548,Pune,Office,Airport,16-04-2022 00:00,27.48,45,1961.24,Wallet,1.1,1,No,12
R2522,Uber,C670,D268,Pune,Hotel,Railway Station,16-04-2022 01:00,31.38,49,1967.78,UPI,3.4,2,No,12
R2523,Uber,C1402,D170,Bangalore,Airport,Residential,16-04-2022 02:00,20.54,82,508.6,Cash,4,1,No,14
R2524,Uber,C149,D551,Delhi,Mall,Residential,16-04-2022 03:00,15.19,105,207.58,Card,4,1.5,Yes,7
R2525,Ola,C985,D455,Hyderabad,Residential,Hotel,16-04-2022 04:00,17.85,13,600.17,Wallet,3.9,1.2,No,12
R2526,Uber,C852,D651,Hyderabad,Railway Station,Office,16-04-2022 05:00,16.15,94,843.65,Wallet,3.9,1.5,No,11
R2527,Ola,C1457,D292,Hyderabad,Airport,Hotel,16-04-2022 06:00,38.44,52,926.73,Card,1.2,2,No,14
R2528,Ola,C628,D564,Pune,Office,Hotel,16-04-2022 07:00,30.96,119,1268.11,Cash,3.1,1.5,No,4
R2529,Uber,C1493,D141,Pune,Hotel,Mall,16-04-2022 08:00,9.12,28,1807.05,Card,4.1,2,No,13
R2530,Ola,C446,D146,Delhi,Office,Mall,16-04-2022 09:00,15.98,91,714.27,Cash,1.4,1.2,No,8
R2531,Uber,C884,D425,Mumbai,Hotel,Railway Station,16-04-2022 10:00,22.22,99,1711.97,Wallet,1,1.2,No,8
R2532,Uber,C294,D314,Pune,Hotel,Office,16-04-2022 11:00,24.91,107,259.48,Wallet,4.3,2.5,No,11
R2533,Uber,C1167,D184,Hyderabad,Airport,Residential,16-04-2022 12:00,19.26,48,160.4,UPI,3.8,1.5,No,7
R2534,Uber,C250,D664,Mumbai,Railway Station,Office,16-04-2022 13:00,32.59,62,1047.77,Cash,2.6,2.5,No,3
R2535,Uber,C878,D128,Pune,Residential,Office,16-04-2022 14:00,30.94,70,194.55,Card,4.8,1,No,14
R2536,Ola,C948,D287,Chennai,Railway Station,Railway Station,16-04-2022 15:00,20.7,118,833.58,Cash,4.1,1,No,3
R2537,Ola,C975,D253,Bangalore,Mall,Mall,16-04-2022 16:00,34.32,22,1801.81,Cash,4.9,1,No,2
R2538,Uber,C1326,D386,Pune,Railway Station,Office,16-04-2022 17:00,30.29,84,543.65,Cash,4.7,1,Yes,11
R2539,Uber,C1049,D230,Chennai,Hotel,Office,16-04-2022 18:00,31.36,33,1435.47,Cash,2.9,1,No,13
R2540,Ola,C789,D271,Delhi,Hotel,Office,16-04-2022 19:00,38.3,79,660.54,Card,4,1.5,No,7
R2541,Ola,C984,D415,Chennai,Mall,Airport,16-04-2022 20:00,11.39,6,166.25,UPI,3.7,2.5,No,14
R2542,Ola,C889,D198,Delhi,Office,Office,16-04-2022 21:00,11.44,82,1148.85,Wallet,4.2,2.5,No,6
R2543,Ola,C890,D323,Pune,Hotel,Office,16-04-2022 22:00,35.67,72,1682.92,Card,4.2,2,No,12
R2544,Uber,C70,D56,Delhi,Mall,Residential,16-04-2022 23:00,31.12,107,866.18,Card,1.6,1,No,7
R2545,Uber,C625,D203,Chennai,Hotel,Hotel,17-04-2022 00:00,37.14,102,1265.2,Wallet,1.9,1.2,No,2
R2546,Ola,C875,D621,Bangalore,Residential,Airport,17-04-2022 01:00,3.46,114,1808.05,UPI,2.1,2,No,4
R2547,Uber,C1136,D628,Mumbai,Hotel,Office,17-04-2022 02:00,25.48,43,1596.21,Card,4.3,2,No,1
R2548,Ola,C1388,D604,Mumbai,Airport,Hotel,17-04-2022 03:00,6.64,77,452.24,Wallet,4.2,1.5,No,2
R2549,Uber,C1327,D138,Bangalore,Mall,Office,17-04-2022 04:00,20.65,108,1488.1,UPI,3,2,No,7
R2550,Ola,C471,D422,Hyderabad,Railway Station,Railway Station,17-04-2022 05:00,7.07,45,1043.63,UPI,3.3,1.2,No,5
R2551,Uber,C91,D57,Mumbai,Mall,Railway Station,17-04-2022 06:00,6,75,1512.26,Cash,4.3,2.5,No,10
R2552,Ola,C530,D562,Pune,Office,Hotel,17-04-2022 07:00,1.47,119,1029.47,Card,2.3,2,No,3
R2553,Ola,C661,D71,Hyderabad,Hotel,Airport,17-04-2022 08:00,25.58,85,325.68,UPI,1.2,1.5,No,2
R2554,Uber,C739,D594,Pune,Mall,Residential,17-04-2022 09:00,15,91,1174.23,Card,2.9,1,Yes,3
R2555,Ola,C726,D372,Chennai,Residential,Airport,17-04-2022 10:00,5.1,113,1024.9,Wallet,4.7,1.2,No,4
R2556,Uber,C872,D617,Chennai,Mall,Airport,17-04-2022 11:00,13.59,79,1074.41,Card,4.2,1,No,10
R2557,Uber,C192,D600,Hyderabad,Residential,Railway Station,17-04-2022 12:00,7.59,26,1767.49,UPI,2.5,2,No,10
R2558,Ola,C1266,D514,Hyderabad,Hotel,Railway Station,17-04-2022 13:00,37.73,86,1798.09,Wallet,1.3,2.5,No,5
R2559,Uber,C138,D84,Hyderabad,Railway Station,Residential,17-04-2022 14:00,13.48,53,950.79,Wallet,3.5,1.5,No,8
R2560,Uber,C345,D43,Hyderabad,Hotel,Office,17-04-2022 15:00,14.02,32,955.01,Cash,4.3,1.2,No,9
R2561,Uber,C1204,D666,Delhi,Office,Residential,17-04-2022 16:00,33.75,20,1069.16,Wallet,3.7,2.5,No,2
R2562,Uber,C1009,D606,Hyderabad,Airport,Office,17-04-2022 17:00,26.26,110,1077.61,UPI,2.7,1.2,No,12
R2563,Uber,C503,D133,Hyderabad,Railway Station,Hotel,17-04-2022 18:00,28.7,72,1904.74,Cash,1.5,1.5,No,3
R2564,Ola,C203,D395,Chennai,Railway Station,Hotel,17-04-2022 19:00,25.8,66,1326.85,UPI,4.6,1.5,Yes,4
R2565,Uber,C573,D65,Pune,Airport,Mall,17-04-2022 20:00,37.9,40,612.72,UPI,2.1,2,No,7
R2566,Uber,C192,D290,Chennai,Mall,Railway Station,17-04-2022 21:00,9.07,26,1100.55,Cash,1.9,1.2,No,14
R2567,Uber,C5,D376,Mumbai,Hotel,Mall,17-04-2022 22:00,39.57,15,1284.27,Cash,4.3,2,No,6
R2568,Uber,C1261,D467,Delhi,Mall,Mall,17-04-2022 23:00,33.41,89,1308.36,Card,4.9,1.2,No,13
R2569,Uber,C311,D213,Delhi,Mall,Railway Station,18-04-2022 00:00,23.97,108,1203.69,UPI,3.6,1.2,No,6
R2570,Ola,C549,D148,Pune,Hotel,Mall,18-04-2022 01:00,26.83,109,421.25,Card,3.5,1,Yes,10
R2571,Uber,C56,D573,Hyderabad,Office,Airport,18-04-2022 02:00,26.3,84,144.5,Wallet,2.3,2,No,7
R2572,Ola,C443,D471,Chennai,Railway Station,Office,18-04-2022 03:00,3.28,46,728.66,Wallet,1.1,1.2,No,1
R2573,Ola,C1261,D149,Mumbai,Residential,Residential,18-04-2022 04:00,9.5,59,900.84,Card,1.8,1.2,No,8
R2574,Ola,C870,D88,Chennai,Airport,Railway Station,18-04-2022 05:00,38.5,77,198.66,Cash,3.3,1.5,No,9
R2575,Ola,C1221,D324,Hyderabad,Railway Station,Airport,18-04-2022 06:00,21.84,39,1644.74,Wallet,1.6,1,No,2
R2576,Uber,C585,D396,Hyderabad,Mall,Hotel,18-04-2022 07:00,15.76,61,740.63,Cash,4.5,1.5,No,1
R2577,Ola,C752,D404,Bangalore,Airport,Residential,18-04-2022 08:00,30.72,38,1834.17,Card,1.8,2,Yes,4
R2578,Ola,C1473,D82,Chennai,Residential,Residential,18-04-2022 09:00,21.46,77,376.47,Cash,3.1,2,No,11
R2579,Uber,C360,D641,Pune,Railway Station,Residential,18-04-2022 10:00,1.51,81,189.32,UPI,3,1.2,No,2
R2580,Uber,C819,D286,Chennai,Railway Station,Mall,18-04-2022 11:00,29.71,74,1006.05,Wallet,3.4,2.5,No,6
R2581,Uber,C30,D382,Delhi,Office,Mall,18-04-2022 12:00,29.56,8,443.13,Cash,2.3,1.5,No,3
R2582,Ola,C108,D270,Mumbai,Railway Station,Mall,18-04-2022 13:00,7.44,50,1879.81,Cash,4.5,2,No,9
R2583,Uber,C844,D292,Pune,Railway Station,Mall,18-04-2022 14:00,38.31,96,99.78,UPI,2.8,1.2,No,8
R2584,Uber,C717,D453,Bangalore,Residential,Airport,18-04-2022 15:00,9.73,15,872.23,Cash,3.8,1.2,No,13
R2585,Ola,C891,D24,Mumbai,Residential,Mall,18-04-2022 16:00,18.85,102,1859.36,Card,3.5,1.5,No,7
R2586,Uber,C960,D311,Mumbai,Airport,Railway Station,18-04-2022 17:00,5.47,65,818.08,Card,1.5,1.2,No,11
R2587,Uber,C1469,D461,Delhi,Mall,Residential,18-04-2022 18:00,24.53,39,258.77,Card,3.5,1,No,7
R2588,Uber,C893,D208,Delhi,Residential,Airport,18-04-2022 19:00,15.64,73,661.56,Wallet,3.2,2.5,No,7
R2589,Uber,C1462,D664,Delhi,Airport,Hotel,18-04-2022 20:00,14.77,61,1036.18,Cash,4.6,1.5,No,5
R2590,Ola,C732,D438,Pune,Railway Station,Mall,18-04-2022 21:00,33.25,107,435.49,Wallet,4.5,1.5,No,8
R2591,Uber,C606,D538,Chennai,Airport,Hotel,18-04-2022 22:00,1.37,15,975.8,Wallet,1.6,1.5,No,4
R2592,Uber,C457,D336,Mumbai,Airport,Residential,18-04-2022 23:00,32.12,16,1685.78,Cash,1.3,1.2,No,5
R2593,Ola,C615,D422,Chennai,Airport,Airport,19-04-2022 00:00,23.29,47,1755.43,Cash,2.2,1.2,No,3
R2594,Uber,C698,D321,Chennai,Hotel,Residential,19-04-2022 01:00,39.46,23,174.58,Card,4.9,1.5,No,3
R2595,Ola,C674,D497,Delhi,Airport,Hotel,19-04-2022 02:00,23.99,81,388.93,Wallet,1.1,1.5,No,2
R2596,Uber,C1271,D587,Chennai,Residential,Airport,19-04-2022 03:00,3.16,72,608.56,Wallet,3.7,1,No,14
R2597,Ola,C543,D163,Mumbai,Hotel,Office,19-04-2022 04:00,2.98,82,1222.14,Cash,3.4,2,No,5
R2598,Ola,C857,D541,Mumbai,Mall,Airport,19-04-2022 05:00,35.44,112,773.11,Wallet,3.6,1,No,12
R2599,Ola,C897,D165,Hyderabad,Airport,Mall,19-04-2022 06:00,33.81,63,1700.56,UPI,1.9,1.5,No,2
R2600,Ola,C1463,D698,Bangalore,Office,Hotel,19-04-2022 07:00,14.49,6,1456.01,Cash,1.9,1.2,Yes,10
R2601,Uber,C278,D566,Pune,Railway Station,Residential,19-04-2022 08:00,25.1,12,272.88,Card,2.7,1.2,No,4
R2602,Ola,C552,D295,Chennai,Railway Station,Residential,19-04-2022 09:00,20.09,26,1279.15,UPI,1.4,1.5,No,10
R2603,Uber,C111,D42,Pune,Hotel,Residential,19-04-2022 10:00,38.72,119,296.98,UPI,1.3,2,No,12
R2604,Ola,C385,D285,Pune,Railway Station,Railway Station,19-04-2022 11:00,38.05,81,569.67,Card,1.4,2.5,Yes,1
R2605,Ola,C761,D387,Pune,Railway Station,Railway Station,19-04-2022 12:00,39.37,25,421.51,UPI,3.3,2.5,No,2
R2606,Ola,C1215,D138,Hyderabad,Hotel,Mall,19-04-2022 13:00,34.79,89,412.28,UPI,2.6,1,No,11
R2607,Uber,C694,D187,Pune,Railway Station,Office,19-04-2022 14:00,36.47,96,1263.48,UPI,2.2,2,No,1
R2608,Ola,C1450,D431,Hyderabad,Airport,Railway Station,19-04-2022 15:00,9.47,101,1162.12,Wallet,2.3,2.5,No,2
R2609,Uber,C405,D554,Mumbai,Mall,Airport,19-04-2022 16:00,33.41,33,417.97,UPI,1.8,2,No,4
R2610,Uber,C1359,D416,Chennai,Hotel,Hotel,19-04-2022 17:00,28.65,105,1981.13,UPI,2.6,1.2,No,1
R2611,Uber,C1233,D426,Hyderabad,Office,Mall,19-04-2022 18:00,38.55,90,889.93,Cash,1.8,1.2,No,6
R2612,Uber,C22,D416,Bangalore,Hotel,Office,19-04-2022 19:00,23.28,94,266.37,Card,3.8,2,No,1
R2613,Uber,C678,D26,Pune,Residential,Airport,19-04-2022 20:00,4.32,79,311.49,Wallet,1.5,1.5,No,3
R2614,Uber,C611,D371,Bangalore,Office,Residential,19-04-2022 21:00,24.3,79,1201.08,Wallet,4.8,2.5,No,2
R2615,Uber,C1232,D385,Mumbai,Residential,Railway Station,19-04-2022 22:00,27.78,113,1959.81,Card,1.4,2.5,No,2
R2616,Uber,C8,D56,Mumbai,Hotel,Airport,19-04-2022 23:00,9.59,102,1178.15,Wallet,4.8,1.2,No,4
R2617,Uber,C702,D253,Delhi,Residential,Office,20-04-2022 00:00,16.37,87,1902.16,Wallet,4.3,1,No,9
R2618,Ola,C529,D634,Pune,Office,Mall,20-04-2022 01:00,24.34,116,932.74,Wallet,3.7,2.5,No,3
R2619,Ola,C602,D106,Delhi,Airport,Airport,20-04-2022 02:00,15.59,41,916.81,Cash,4.6,1.2,Yes,12
R2620,Ola,C657,D130,Bangalore,Hotel,Mall,20-04-2022 03:00,15.62,82,1040.01,Cash,1.6,1.2,No,6
R2621,Ola,C166,D670,Chennai,Hotel,Residential,20-04-2022 04:00,6.19,33,1419.06,Wallet,1.7,2,No,12
R2622,Ola,C849,D376,Delhi,Railway Station,Office,20-04-2022 05:00,37.69,87,785.82,Card,2,2,No,11
R2623,Uber,C496,D308,Mumbai,Hotel,Office,20-04-2022 06:00,30.27,41,1738.66,Card,2,2,No,10
R2624,Uber,C590,D91,Pune,Hotel,Railway Station,20-04-2022 07:00,1.05,25,136.22,Cash,2.2,1,No,3
R2625,Uber,C429,D393,Bangalore,Airport,Hotel,20-04-2022 08:00,30.86,92,924.35,Cash,3.3,2.5,No,10
R2626,Uber,C774,D534,Hyderabad,Railway Station,Office,20-04-2022 09:00,29.85,94,1061.1,UPI,1.1,1,No,5
R2627,Uber,C163,D110,Mumbai,Mall,Airport,20-04-2022 10:00,1.38,109,1245.5,Cash,2.5,1,No,9
R2628,Uber,C366,D561,Hyderabad,Residential,Airport,20-04-2022 11:00,15.41,16,610.06,Wallet,2,2,No,3
R2629,Uber,C1263,D641,Chennai,Office,Airport,20-04-2022 12:00,24.66,52,900.76,Cash,3.4,1.2,No,8
R2630,Ola,C72,D585,Pune,Mall,Residential,20-04-2022 13:00,18.66,87,1010.31,UPI,4.9,1.5,No,6
R2631,Ola,C1469,D340,Chennai,Railway Station,Office,20-04-2022 14:00,31.34,51,1398.87,UPI,3.1,1.2,No,14
R2632,Ola,C655,D565,Chennai,Airport,Office,20-04-2022 15:00,17.59,117,1565.2,Card,2.7,1.2,No,12
R2633,Ola,C269,D356,Pune,Office,Airport,20-04-2022 16:00,7,98,1496.63,Card,2.5,1.2,No,8
R2634,Uber,C415,D168,Pune,Residential,Railway Station,20-04-2022 17:00,39.08,19,735.84,Wallet,4.1,1.2,No,2
R2635,Uber,C1269,D557,Hyderabad,Hotel,Railway Station,20-04-2022 18:00,10.44,71,1998.95,Cash,1.3,1,No,9
R2636,Uber,C1016,D452,Chennai,Hotel,Office,20-04-2022 19:00,28.99,117,1709.44,UPI,4.8,2,No,14
R2637,Ola,C675,D105,Bangalore,Mall,Office,20-04-2022 20:00,6.58,17,579.24,UPI,2.7,2,No,1
R2638,Uber,C1084,D150,Hyderabad,Residential,Mall,20-04-2022 21:00,13.83,63,454.6,Card,2.3,1.2,No,3
R2639,Uber,C6,D146,Pune,Railway Station,Office,20-04-2022 22:00,18.24,77,682.92,Card,4.9,1.5,No,4
R2640,Uber,C982,D299,Mumbai,Residential,Airport,20-04-2022 23:00,8.5,17,948.5,Cash,4.7,2.5,No,6
R2641,Ola,C570,D167,Hyderabad,Airport,Hotel,21-04-2022 00:00,18.55,84,1713.53,UPI,3.6,1.2,No,11
R2642,Uber,C407,D646,Delhi,Mall,Residential,21-04-2022 01:00,7.13,119,1574.46,Card,1.1,1.2,No,4
R2643,Ola,C1241,D48,Bangalore,Mall,Office,21-04-2022 02:00,22.8,82,1714.39,Cash,4,1.5,No,13
R2644,Ola,C26,D638,Hyderabad,Airport,Office,21-04-2022 03:00,26.88,76,602.16,Cash,2.3,1,No,11
R2645,Ola,C1029,D239,Pune,Residential,Airport,21-04-2022 04:00,3.43,23,1219.45,Cash,2.6,1.2,No,2
